orderid,itemid,cmtid,ctime,rating,userid,shopid,comment,rating_star,skin_suitability,absorption,model_name
146117083226518,3034933556,13282820674,1700526941,1,83946258,423318317,,5,,,Bundle Soap x 3
146827588254435,3034933556,12499907712,1694038780,1,228534697,423318317,,5,,,Suntella UV Milk
147505436247642,3034933556,12740807888,1696228283,1,209070679,423318317,,5,,,Oily + Acne Pro SET
153996895201439,3034933556,13299169529,1700647470,1,365568767,423318317,,5,,,Petite CBC 30ml
160569792243051,3034933556,14312664254,1708930854,1,8956357,423318317,,5,,,BluMarine Ampoule
163098804290125,3034933556,14723696447,1711867444,1,77164421,423318317,,5,,,Coalberry Cleanser
147421936212455,3034933556,12497735878,1694006436,1,83876128,423318317,,5,,,HoneyGlo Exfoliant
151036106290975,3034933556,12917061649,1697617952,1,431689782,423318317,,5,,,NEW Coalberry
159339573239335,3034933556,13999164373,1706242772,1,50090202,423318317,,5,,,HoneyGlo Exfoliant
163077822259512,3034933556,14808929997,1712394668,1,251112078,423318317,,5,,,Coalberry Cleanser
162718804279884,3034933556,14353012694,1709244219,1,94094970,423318317,,5,,,Coalberry Cleanser
163230550209311,3034933556,14410283162,1709649693,1,221901703,423318317,,5,,,Coalface Soap
164380809208662,3034933556,14599059686,1711015335,1,94094970,423318317,,5,,,Suntella UV Milk
160272683244630,3034933556,14071739536,1706829596,1,198283118,423318317,,5,,,Coalberry Cleanser
149947695252639,3034933556,12853678928,1697164828,1,80016806,423318317,,5,,,Essence + Ampoule
155321393235201,3034933556,13463477680,1701957039,1,257142998,423318317,,5,,,Exfoliant + Essence
157601891212280,3034933556,13847678055,1704979617,1,62552509,423318317,,5,,,Suntella UV Milk
159119538246508,3034933556,13916833683,1705553658,1,243646607,423318317,,5,,,Skintella Moisturzer
160469345260855,3034933556,14130032566,1707261829,1,91738107,423318317,,5,,,Coalface Soap
162135751209474,3034933556,14297466142,1708787174,1,198808592,423318317,,5,,,BluMarine Ampoule
163065608243951,3034933556,14428268913,1709781896,1,89672126,423318317,,5,,,Suntella UV Milk
164986968279105,3034933556,14720921699,1711853596,1,243646607,423318317,,5,,,Skintella Moisturzer
156208996288076,3034933556,13688522396,1703661168,1,96382059,423318317,,5,,,Skintella Moisturzer
159259882291117,3034933556,13943659070,1705753749,1,204532201,423318317,,5,,,Coalberry Cleanser
155358027202617,3034933556,13450692789,1701865693,1,398822434,423318317,,5,,,HoneyGlo Esence 30ml
152790057240434,3034933556,13178097414,1699782993,1,47784411,423318317,,5,,,Rosa Glow Essence
157913187217346,3034933556,13790683875,1704541488,1,229444716,423318317,,5,,,Cleanser + Serum
162747363266627,3034933556,14755999082,1712063204,1,346800372,423318317,,5,,,Skintella Serum 2.0
147284275227322,3034933556,12514211337,1694156570,1,138465657,423318317,,5,,,NEW Coalberry
149078155234901,3034933556,12741602667,1696233314,1,276890784,423318317,,5,,,Suntella UV Milk
154180950281207,3034933556,13367580075,1701222694,1,208150210,423318317,,5,,,Hyalumelon Toner
156687134213692,3034933556,13763556774,1704353057,1,359365659,423318317,,5,,,Petite CBC 30ml
163158282214390,3034933556,14804691036,1712375520,1,208150210,423318317,,5,,,Skintella Moisturzer
155304240267323,3034933556,13477738400,1702082858,1,122854064,423318317,,5,,,Toner + Moisturizer
161829983226517,3034933556,14235935620,1708301703,1,320383023,423318317,,5,,,Rosa Glow Essence
162800263277243,3034933556,14380471195,1709451312,1,97967469,423318317,,5,,,Toner + Ampoule
145004222218979,3034933556,12237279069,1691677031,1,84754282,423318317,,5,,,NEW Coalberry
153473141249651,3034933556,13282403664,1700522145,1,84754282,423318317,,5,,,Hyalumelon Toner
153583158303537,3034933556,13247879269,1700234768,1,102921621,423318317,,5,,,Coalface Soap
154706617295847,3034933556,13385755661,1701345755,1,69006337,423318317,,5,,,Rosa Glow Essence
144314707220002,3034933556,12370009342,1692839779,1,241516573,423318317,,5,,,Suntella UV Milk
149568980234568,3034933556,12808490451,1696821656,1,339566657,423318317,,5,,,Coalface Soap
152367595218958,3034933556,13081405931,1698995585,1,60324879,423318317,,5,,,HoneyGlo Exfoliant
164428426251062,3034933556,14637996875,1711294990,1,34824513,423318317,,5,,,HoneyGlo Exfoliant
162580078255774,3034933556,14367004959,1709353219,1,358014015,423318317,,5,,,Cleanser + Serum
164042293218871,3034933556,14556168879,1710709192,1,358014015,423318317,,5,,,Cleanser + Serum
150286478250690,3034933556,12864585386,1697234195,1,68511947,423318317,,5,,,Skintella Moisturzer
156053961267157,3034933556,13650890886,1703309510,1,164531432,423318317,,5,,,Coalface Soap
145770126204584,3034933556,12328503719,1692440491,1,241310685,423318317,,5,,,Hyalumelon Toner
149214922266559,3034933556,12704462582,1695886933,1,292203344,423318317,,5,,,Coalface Soap
162388796246218,3034933556,14315434996,1708945885,1,318078408,423318317,,5,,,Exfoliant + Essence
145583659298083,3034933556,12479309132,1693840874,1,354535332,423318317,,5,,,Suntella UV Milk
144006841223636,3034933556,12271788982,1691949085,1,469309431,423318317,,5,,,NEW Skintella Serum
153929479219736,3034933556,13281775328,1700502491,1,264153003,423318317,,5,,,HoneyGlo Exfoliant
159698912220557,3034933556,14006364930,1706284184,1,227954613,423318317,,5,,,Coalberry Cleanser
161417444228301,3034933556,14204934121,1708002723,1,227954613,423318317,,5,,,Essence + Ampoule
164037074212291,3034933556,14567562183,1710781353,1,264153003,423318317,,5,,,Suntella UV Milk
148790753293391,3034933556,12645768944,1695293604,1,474199800,423318317,,5,,,NEW Skintella Serum
154147771203231,3034933556,13321537253,1700822354,1,339951042,423318317,,5,,,Rosa Glow Essence
148635997298523,3034933556,12680932896,1695656320,1,390021351,423318317,,5,,,Toner + Moisturizer
151987688319338,3034933556,13040495138,1698655102,1,241511454,423318317,,5,,,Rosa Glow Essence
155904359212531,3034933556,13591203108,1702871217,1,101171192,423318317,,5,,,Rosa Glow Essence
161021907223286,3034933556,14157608548,1707477506,1,353064611,423318317,,5,,,Rosa Glow Essence
149143843258881,3034933556,12739068343,1696217384,1,61701816,423318317,,5,,,Serum + Essence
156516600294642,3034933556,13621103234,1703070432,1,92050981,423318317,,5,,,Coalberry Cleanser
149004718266682,3034933556,12680295591,1695650751,1,212972469,423318317,,5,,,HoneyGlo Exfoliant
162711945271455,3034933556,14573653829,1710836901,1,429995547,423318317,,5,,,Serum + Moisturizer
143678136292119,3034933556,12283963720,1692061592,1,293673571,423318317,,5,,,Coalface Soap
151870070271367,3034933556,13164394513,1699677467,1,376566559,423318317,,5,,,Rosa Glow Essence
149907597285670,3034933556,12819472811,1696910132,1,293673571,423318317,,5,,,Hyalumelon Toner
158257271292821,3034933556,13891967447,1705355513,1,210730059,423318317,,5,,,Coalface Soap
158948794271881,3034933556,13995609461,1706195399,1,55280312,423318317,,5,,,Skintella Serum 2.0
160610322235665,3034933556,14472092656,1710072422,1,91035353,423318317,,5,,,Essence + Ampoule
165265879231161,3034933556,14762582168,1712118863,1,123474928,423318317,,5,,,Rosa Glow Essence
153614703270202,3034933556,13248395369,1700239522,1,446141692,423318317,,5,,,Coalface Soap
162661901281413,3034933556,14381279472,1709455591,1,413311222,423318317,,5,,,Skintella Moisturzer
163220640265243,3034933556,14789994694,1712283102,1,446141692,423318317,,5,,,Coalface Soap
160793895258744,3034933556,14140895460,1707342576,1,334459747,423318317,,5,,,BluMarine Ampoule
163651080290154,3034933556,14485256338,1710168656,1,158598419,423318317,,5,,,Coalface Soap
152811650309057,3034933556,13173142330,1699751468,1,229235946,423318317,,5,,,Coalface Soap
151694779288967,3034933556,12992792478,1698243283,1,387701539,423318317,,5,,,All Skin Type SET
148644704295124,3034933556,12860120987,1697195563,1,253491142,423318317,,5,,,All Skin Type SET
155692249232197,3034933556,13493676249,1702203580,1,175209473,423318317,,5,,,Coalface Soap
157775124294467,3034933556,13795956588,1704597461,1,293504403,423318317,,5,,,Coalface Soap
155023970245735,3034933556,13434131083,1701752391,1,290472367,423318317,,5,,,Rosa Glow Essence
159443118286113,3034933556,13980738877,1706087049,1,383860922,423318317,,5,,,BluMarine Ampoule
151224480205917,3034933556,12977521386,1698127873,0,302347890,423318317,,3,,,Coalface Soap
163417193203467,3034933556,14475994493,1710117858,1,111801123,423318317,,5,,,HoneyGlo Esence 30ml
147070872209679,3034933556,12476807939,1693825544,1,331134322,423318317,,5,,,Skintella Moisturzer
158486014275792,3034933556,13852865185,1705035516,1,81052829,423318317,,5,,,Bundle Soap x 3
159981594285563,3034933556,14037465135,1706544930,1,201073004,423318317,,5,,,Exfoliant + Essence
159981509239699,3034933556,14047434364,1706627110,1,201073004,423318317,,5,,,Toner + Ampoule
159981188242503,3034933556,14047436263,1706627123,1,201073004,423318317,,5,,,All Skin Type SET
149079839243946,3034933556,12718058086,1695998087,1,250002711,423318317,,5,,,Skintella Moisturzer
162690353251445,3034933556,14360793203,1709292867,1,250002711,423318317,,5,,,All Skin Type SET
148569122225761,3034933556,12641871632,1695267228,1,456580002,423318317,,5,,,Hyalumelon Toner
158669896252988,3034933556,13925483949,1705618892,1,150833054,423318317,,5,,,Oily + Acne Pro SET
146030631224457,3034933556,12428572415,1693378377,1,296325485,423318317,,5,,,HoneyGlo Exfoliant
147318807231137,3034933556,12487412287,1693918280,1,279615302,423318317,,4,,,HoneyGlo Exfoliant
157806262245275,3034933556,13773125803,1704428527,1,98744317,423318317,,4,,,Skintella Moisturzer
156167022262504,3034933556,13664327278,1703423892,0,398233309,423318317,,2,,,Exfoliant + Essence
146745851265886,3034933556,12493838911,1693985815,1,402360053,423318317,,5,,,BluMarine Ampoule 💧
157203270204624,3034933556,13707068215,1703818085,1,545170179,423318317,,5,,,Rosa Glow Essence
147151131270411,3034933556,12471041149,1693786520,1,456089931,423318317,,4,,,NEW Skintella Serum
149319441249570,3034933556,12715589451,1695982169,1,422029088,423318317,,5,,,Bundle Soap x 3
158464059247693,3034933556,13852350027,1705032625,1,241875664,423318317,,5,,,All Skin Type SET
163451599256947,3034933556,14457681558,1709969720,1,47176029,423318317,,5,,,All Skin Type SET
165244383212387,3034933556,14718219839,1711818391,1,459507115,423318317,,5,,,Cleanser + Serum
162820110245689,3034933556,14371669069,1709377731,1,182582831,423318317,,5,,,Soap + Cleanser
157255793220492,3034933556,13730430579,1704020772,1,455595887,423318317,,5,,,Skintella Serum 2.0
162283676253568,3034933556,14303628453,1708850838,1,481501386,423318317,,5,,,HoneyGlo Esence 30ml
163142658212813,3034933556,14414013459,1709693991,1,57148413,423318317,,5,,,Micellar Water
153541088270764,3034933556,13280826356,1700491582,1,471037930,423318317,,4,,,Suntella UV Milk
154674449261122,3034933556,13672549190,1703506171,1,390610051,423318317,,5,,,Skintella Moisturzer
152778477254557,3034933556,13132840790,1699428557,1,177373946,423318317,,5,,,Soap + Serum
159337756228582,3034933556,13982585018,1706096353,1,224183192,423318317,,5,,,Coalface Soap
144599763248538,3034933556,12258760227,1691841075,1,742553426,423318317,,5,,,NEW Coalberry
145645873215427,3034933556,12293018806,1692121631,1,287750256,423318317,,5,,,Coalface Soap
143904129239249,3034933556,12403575413,1693137456,1,724918177,423318317,,5,,,Rosa Glow Essence
146598893205600,3034933556,12403574618,1693137451,1,724918177,423318317,,5,,,Coalface Soap
151980165251546,3034933556,13019393267,1698473836,1,794185187,423318317,,5,,,Petite SMG 30ml
151888732289585,3034933556,13021973898,1698488560,1,1044687936,423318317,,5,,,Coalface Soap
147153927228296,3034933556,12467540467,1693738843,1,576837055,423318317,,5,,,Coalface Soap
147099023271628,3034933556,12457269770,1693639425,1,286177379,423318317,,5,,,Coalface Soap
147084471262070,3034933556,12448806623,1693557004,1,223082642,423318317,,5,,,Coalface Soap
147892347283866,3034933556,12570938939,1694597413,1,634800132,423318317,,5,,,Skintella Moisturzer
148406417260090,3034933556,12621442286,1695046426,1,318529024,423318317,,5,,,HoneyGlo Exfoliant
148472831232869,3034933556,12637675281,1695212004,1,689102544,423318317,,5,,,Skintella Moisturzer
148564079227614,3034933556,12665610417,1695499048,1,368546654,423318317,,5,,,All Skin Type SET
148625762253431,3034933556,12657974635,1695426193,1,1049022279,423318317,,5,,,HoneyGlo Exfoliant
152429850283153,3034933556,13086560134,1699023527,1,313928012,423318317,,5,,,Invisible Sunstick
152446662256736,3034933556,13110869108,1699247466,1,341688937,423318317,,5,,,NEW Skintella Serum
154374291235307,3034933556,13340981373,1700992792,1,590509930,423318317,,5,,,Rosa Glow Essence
154188168257100,3034933556,13307387959,1700717775,1,678178645,423318317,,5,,,Skintella Serum 2.0
144141596288843,3034933556,13286964227,1700553259,1,915423714,423318317,,5,,,Soap + Serum
154079945292956,3034933556,13441909241,1701807638,1,593164228,423318317,,5,,,Petite CBC 30ml
154767326244362,3034933556,13434810786,1701756139,1,702229752,423318317,,5,,,Rosa Glow Essence
155918776293658,3034933556,13537878140,1702530257,1,673697993,423318317,,5,,,Suntella UV Milk
153916483297238,3034933556,13633537063,1703159800,1,346535684,423318317,,5,,,Cleansing Sherbet
155644625238266,3034933556,13515472592,1702369082,1,856810557,423318317,,5,,,Rosa Glow Essence
155755512285957,3034933556,13521726851,1702411787,1,392576572,423318317,,5,,,Petite CBC 30ml
155996092229212,3034933556,13604941344,1702962870,1,673697993,423318317,,5,,,Serum + Moisturizer
154422843222871,3034933556,13658777039,1703384614,1,791435339,423318317,,5,,,Suntella UV Milk
157016926273742,3034933556,13708304222,1703825641,1,1149136875,423318317,,5,,,Petite CBC 30ml
157470002279672,3034933556,13730887283,1704024963,1,581946852,423318317,,5,,,Hyalumelon Toner
156438916281152,3034933556,13749537728,1704241765,1,495379627,423318317,,5,,,Toner + Moisturizer
157868409208271,3034933556,13765373080,1704362305,1,928239627,423318317,,5,,,Coalberry Cleanser
158273129206630,3034933556,13824069581,1704802089,1,576837055,423318317,,5,,,Rosa Glow Essence
158064770257828,3034933556,13811620708,1704708494,1,755840123,423318317,,5,,,Skintella Moisturzer
157556564247317,3034933556,13843308940,1704958074,1,796241633,423318317,,5,,,Rosa Glow Essence
158047213239738,3034933556,13797798509,1704607913,1,767297769,423318317,,5,,,Rosa Glow Essence
157885579211776,3034933556,13784210183,1704509317,1,915423714,423318317,,5,,,Soap + Essence
158849669270091,3034933556,13919089487,1705565590,1,1031576225,423318317,,5,,,BluMarine Ampoule
159554984271056,3034933556,13995793637,1706196843,1,253300063,423318317,,5,,,Coalberry Cleanser
160036200240572,3034933556,14044708218,1706612596,1,998725697,423318317,,5,,,Skintella Moisturzer
160067278264980,3034933556,14083938866,1706921504,1,1106790505,423318317,,5,,,Oily + Acne Pro SET
162025882280896,3034933556,14269487985,1708576148,1,358810461,423318317,,5,,,BluMarine Ampoule
161969621226619,3034933556,14259862323,1708497748,1,763690798,423318317,,5,,,Skintella Moisturzer
161867596264448,3034933556,14260014009,1708498592,1,469019519,423318317,,5,,,Rosa Glow Essence
159200319204007,3034933556,14261252837,1708505512,1,675068265,423318317,,5,,,Coalface Soap
160911742219164,3034933556,14155531777,1707463894,1,673697993,423318317,,5,,,Hyalumelon Toner
161762508297961,3034933556,14279743716,1708657143,1,1090737579,423318317,,5,,,Skintella Serum 2.0
162384770251422,3034933556,14351284963,1709216699,1,250971925,423318317,,5,,,Coalface Soap
162487794229721,3034933556,14378149000,1709438999,1,574097757,423318317,,5,,,Coalberry Cleanser
162837453213739,3034933556,14379019183,1709443632,1,1022107834,423318317,,5,,,Suntella UV Milk
163090146237348,3034933556,14414619876,1709697438,1,769417358,423318317,,5,,,Coalface Soap
164395724231371,3034933556,14585267205,1710922866,1,878414826,423318317,,5,,,Coalface Soap
164327526251013,3034933556,14585543999,1710924232,1,902623419,423318317,,5,,,Coalberry Cleanser
163174624222243,3034933556,14451927122,1709917233,1,272479828,423318317,,5,,,Coalface Soap
163785947247439,3034933556,14503267430,1710317928,1,1155801049,423318317,,5,,,HoneyGlo Exfoliant
163842098244206,3034933556,14512889209,1710393232,1,1118553246,423318317,,5,,,Cleanser + Serum
160836156270080,3034933556,14466665945,1710043548,1,346535684,423318317,,5,,,Cleansing Sherbet
143640553283365,3034933556,12129985174,1690752690,1,347142088,423318317,,5,,,Skintella Moisturzer
143988528236047,3034933556,12112221540,1690557991,1,50092526,423318317,,5,,,Coalface Soap
142786850235563,3034933556,12116125057,1690610822,1,87468094,423318317,,5,,,NEW Skintella Serum
143988618292702,3034933556,12107744627,1690528109,1,54114075,423318317,,5,,,Petite CBC 30ml
145298090224204,3034933556,12247899868,1691757209,1,63626598,423318317,,5,,,Meant To Glow COMBO
